RECORD       1       6     154
    1    59
    2    57
    3    51
    4    50
    5    50
    6    49
    7    48
    8    48
    9    48
   10    47
   11    47
   12    47
   13    46
   14    46
   15    46
   16    45
   17    45
   18    45
   19    45
   20    45
   21    45
   22    44
   23    44
   24    44
   25    44
   26    44
   27    44
   28    44
   29    44
   30    44
   31    44
   32    44
   33    44
   34    44
   35    43
   36    43
   37    43
   38    43
   39    43
   40    43
   41    43
   42    43
   43    43
   44    42
   45    42
   46    42
   47    42
   48    42
   49    42
   50    42
   51    41
   52    41
   53    41
   54    41
   55    41
   56    41
   57    41
   58    41
   59    41
   60    41
   61    41
   62    41
   63    41
   64    41
   65    41
   66    41
   67    41
   68    41
   69    41
   70    41
   71    41
   72    41
   73    41
   74    41
   75    41
   76    41
   77    41
   78    41
   79    41
   80    41
   81    41
   82    41
   83    41
   84    41
   85    40
   86    40
   87    40
   88    40
   89    40
   90    40
   91    40
   92    40
   93    40
   94    40
   95    40
   96    40
   97    40
   98    40
   99    40
  100    40
END
RECORD       2       6     173
    1    54
    2    53
    3    51
    4    50
    5    50
    6    49
    7    48
    8    47
    9    47
   10    46
   11    46
   12    45
   13    45
   14    45
   15    45
   16    45
   17    45
   18    45
   19    44
   20    44
   21    44
   22    44
   23    44
   24    44
   25    44
   26    43
   27    43
   28    43
   29    43
   30    43
   31    43
   32    43
   33    43
   34    43
   35    43
   36    43
   37    43
   38    43
   39    43
   40    43
   41    43
   42    42
   43    42
   44    42
   45    42
   46    42
   47    42
   48    42
   49    42
   50    42
   51    42
   52    42
   53    42
   54    42
   55    42
   56    42
   57    42
   58    41
   59    41
   60    41
   61    41
   62    41
   63    41
   64    41
   65    41
   66    41
   67    41
   68    41
   69    41
   70    41
   71    41
   72    41
   73    41
   74    41
   75    41
   76    41
   77    41
   78    41
   79    41
   80    41
   81    41
   82    41
   83    40
   84    40
   85    40
   86    40
   87    40
   88    40
   89    40
   90    40
   91    40
   92    40
   93    40
   94    40
   95    40
   96    40
   97    40
   98    40
   99    40
  100    40
END
RECORD       3       6     204
    1    51
    2    49
    3    48
    4    48
    5    47
    6    47
    7    46
    8    46
    9    46
   10    46
   11    46
   12    45
   13    45
   14    45
   15    45
   16    45
   17    45
   18    45
   19    45
   20    44
   21    44
   22    44
   23    44
   24    44
   25    44
   26    44
   27    44
   28    44
   29    44
   30    43
   31    43
   32    43
   33    43
   34    43
   35    43
   36    43
   37    43
   38    43
   39    43
   40    43
   41    43
   42    43
   43    43
   44    43
   45    43
   46    43
   47    42
   48    42
   49    42
   50    42
   51    42
   52    42
   53    42
   54    42
   55    42
   56    42
   57    42
   58    42
   59    42
   60    42
   61    42
   62    42
   63    42
   64    42
   65    42
   66    42
   67    41
   68    41
   69    41
   70    41
   71    41
   72    41
   73    41
   74    41
   75    41
   76    41
   77    41
   78    41
   79    41
   80    41
   81    41
   82    41
   83    41
   84    41
   85    41
   86    41
   87    41
   88    41
   89    41
   90    41
   91    41
   92    41
   93    41
   94    41
   95    41
   96    41
   97    41
   98    41
   99    41
  100    41
END
RECORD       4      10     125
    1    55
    2    55
    3    53
    4    53
    5    51
    6    51
    7    51
    8    51
    9    50
   10    50
   11    50
   12    49
   13    49
   14    49
   15    49
   16    49
   17    48
   18    48
   19    48
   20    48
   21    48
   22    48
   23    48
   24    48
   25    48
   26    48
   27    48
   28    48
   29    47
   30    47
   31    47
   32    47
   33    47
   34    47
   35    47
   36    47
   37    47
   38    47
   39    47
   40    46
   41    46
   42    46
   43    46
   44    46
   45    46
   46    46
   47    46
   48    46
   49    46
